vid,sid,date,transId,transPage,hitNo,sOrigin,sDes,sMarket,sld
515807736643631368,1485903914,20170201,wxfghh,/vbook/actions/bookingconfirmation,87,pmr,akl,domestic,50
515807736643631368,1485903914,20170201,isdulh,/vbook/actions/bookingconfirmation,176,pmr,akl,domestic,95
515825689688159985,1485936288,20170201,5x4hdh,/vbook/actions/bookingconfirmation,69,rot,wlg,domestic,9
517253555790858819,1485918430,20170201,aw8x8h,/vbook/actions/bookingconfirmation,109,akl,tiu,domestic,41
517253555790858819,1485918430,20170201,qjep4h,/vbook/actions/bookingconfirmation,153,tiu,akl,domestic,47
517316902323193040,1485897049,20170201,2fan4h,/vbook/actions/bookingconfirmation,208,wlg,akl,domestic,9
519178521559519023,1485917887,20170201,6jsvhh,/vbook/actions/mobi/purchasetickets,11,wlg,chc,domestic,14
519353064613225362,1485930997,20170201,8bhb4h,/vbook/actions/mobi/purchasetickets,19,chc,akl,domestic,7
520767831257749199,1485936335,20170201,qlrdbh,/vbook/actions/mobi/review,8,npe,akl,domestic,30
522388704670616791,1485933782,20170201,qqa62h,/vbook/actions/bookingconfirmation,57,wlg,trg,domestic,1
523268429930816928,1485904712,20170201,6hpnlh,/vbook/actions/mobi/bookingconfirmation,40,chc,syd,tasman,76
523809600103320535,1485920503,20170201,aph8bh,/vbook/actions/bookingconfirmation,1,akl,tbu,pacific,161
524250096235537458,1485919854,20170201,3vatbh,/vbook/actions/bookingconfirmation,121,npl,akl,domestic,197
525474574248253467,1485903899,20170201,e8jqlh,/vbook/actions/bookingconfirmation,49,pmr,akl,domestic,21
525738353942969626,1485929713,20170201,fqcy4h,/vbook/actions/mobi/purchasetickets,15,wlg,akl,domestic,113
527262964182368480,1485922658,20170201,4ckh8h,/vbook/actions/mobi/purchasetickets,11,chc,npl,domestic,42
528019827702437797,1485903781,20170201,7trnuh,/vbook/actions/mobi/bookingconfirmation,23,wlg,chc,domestic,14
533156303629542501,1485926016,20170201,ulg28h,/vbook/actions/bookingconfirmation,54,nsn,wlg,domestic,3
533367908060499432,1485904804,20170201,znt3fh,/vbook/actions/bookingconfirmation,91,wlg,bhe,domestic,58
534835511304378950,1485891617,20170201,lqe6lh,/vbook/actions/bookingconfirmation,70,nsn,wlg,domestic,12
534920568836786856,1485900448,20170201,2fm32h,/vbook/actions/bookingconfirmation,77,wlg,akl,domestic,47
536396938073951563,1485939102,20170201,vv6zdh,/vbook/actions/bookingconfirmation,88,akl,chc,domestic,33
536523772719589687,1485931335,20170201,3rnm2h,/vbook/actions/bookingconfirmation,37,wlg,akl,domestic,58
537135225691198302,1485926921,20170201,8a3p2h,/vbook/actions/bookingconfirmation,82,nsn,akl,domestic,11
538286672058567571,1485937714,20170201,2lgd2h,/vbook/actions/bookingconfirmation,90,ppq,akl,domestic,82
539259353389145580,1485905388,20170201,ybqd6h,/vbook/actions/mobi/review,7,hkk,chc,domestic,0
542622742189212558,1485892947,20170201,d5fdlh,/vbook/actions/mobi/bookingconfirmation,4,chc,hlz,domestic,10
543721317563282753,1485900511,20170201,yazxfh,/vbook/actions/mobi/review,24,wlg,akl,domestic,58
545628862903009507,1485860574,20170201,ff2q8h,/vbook/actions/bookingconfirmation,48,akl,zqn,domestic,62
547134257530739083,1485904267,20170201,ybnsnh,/vbook/actions/bookingconfirmation,67,wlg,akl,domestic,23
547334231207980210,1485899883,20170201,uz8zwh,/vbook/actions/bookingconfirmation,14,akl,del,long haul,2
547418425431816940,1485919460,20170201,ty3m4h,/vbook/actions/bookingconfirmation,64,nsn,wlg,domestic,2
548122057059130465,1485902601,20170201,hjqabh,/vbook/actions/bookingconfirmation,49,akl,npe,domestic,61
551187229182147296,1485922270,20170201,quhcbh,/vbook/actions/mobi/purchasetickets,27,akl,nsn,domestic,2
551187229182147296,1485922270,20170201,quhcbh,/vbook/actions/mobi/bookingconfirmation,36,akl,nsn,domestic,2
553059504217973707,1485890506,20170201,36l7fh,/vbook/actions/mobi/purchasetickets,13,akl,zqn,domestic,303
555170119866738827,1485924490,20170201,8ar7dh,/vbook/actions/mobi/purchasetickets,61,akl,bne,tasman,16
555462727384232264,1485912139,20170201,amwz8h,/vbook/actions/bookingconfirmation,56,akl,chc,domestic,7
557399018875899347,1485926081,20170201,8awr8h,/vbook/actions/bookingconfirmation,67,akl,wlg,domestic,1
559068575775643217,1485929991,20170201,ca2w6h,/vbook/actions/mobi/purchasetickets,70,pmr,dud,domestic,158
559912674294314768,1485911959,20170201,uikm4h,/vbook/actions/bookingconfirmation,83,chc,akl,domestic,12
560249653067116118,1485895044,20170201,yanxyh,/vbook/actions/bookingconfirmation,134,zqn,zqn,long haul,213
560362593562114761,1485910384,20170201,2gw2hh,/vbook/actions/bookingconfirmation,38,dud,akl,domestic,28
560362593562114761,1485910384,20170201,flw7qh,/vbook/actions/bookingconfirmation,121,ppq,akl,domestic,28
560362593562114761,1485910384,20170201,is5phh,/vbook/actions/bookingconfirmation,162,akl,nsn,domestic,28
560362593562114761,1485910384,20170201,wyfblh,/vbook/actions/bookingconfirmation,210,akl,pmr,domestic,28
561832056524475445,1485936907,20170201,hq3ijh,/vbook/actions/bookingconfirmation,9,akl,tuo,domestic,3
562096497618375585,1485904404,20170201,uhb86h,/vbook/actions/bookingconfirmation,50,ppq,akl,domestic,29
563127556060570511,1485926770,20170201,nrtnqh,/vbook/actions/bookingconfirmation,60,akl,syd,tasman,16
563193195934926185,1485889269,20170201,sdylhh,/vbook/actions/bookingconfirmation,63,chc,wlg,domestic,2
563209027332544312,1485921808,20170201,2rvf6h,/vbook/actions/mobi/purchasetickets,25,mel,akl,tasman,20
563441402219621474,1485899824,20170201,yayqhh,/vbook/actions/bookingconfirmation,61,npe,zqn,domestic,83
563924964022597731,1485911839,20170201,avpujh,/vbook/actions/bookingconfirmation,105,akl,chc,domestic,0
565152177895778131,1485917077,20170201,4mfyhh,/vbook/actions/bookingconfirmation,144,akl,rar,pacific,241
565499370158176862,1485909641,20170201,isvkqh,/vbook/actions/bookingconfirmation,65,pmr,bhe,domestic,86
565925778822790008,1485935548,20170201,qln8sh,/vbook/actions/bookingconfirmation,69,wlg,akl,domestic,46
565925778822790008,1485935548,20170201,2lctfh,/vbook/actions/bookingconfirmation,180,hlz,wlg,domestic,60
566125353064206977,1485936443,20170201,vv2twh,/vbook/actions/bookingconfirmation,41,wlg,akl,domestic,7
566664835330320236,1485940587,20170201,zuvrfh,/vbook/actions/mobi/purchasetickets,65,chc,rot,domestic,21
1473860922835913947,1485896711,20170201,6gkzqh,/vbook/actions/mobi/bookingconfirmation,2,wlg,zqn,domestic,124
1473860922835913947,1485900713,20170201,6g3wqh,/vbook/actions/mobi/bookingconfirmation,1,wlg,zqn,domestic,124
1476479671869307628,1485907077,20170201,38t7wh,/vbook/actions/bookingconfirmation,57,akl,wlg,domestic,50
1477392756158563768,1485901306,20170201,75zesh,/vbook/actions/bookingconfirmation,183,chc,bne,tasman,198
1477599223782812052,1485935765,20170201,2lbj6h,/vbook/actions/bookingconfirmation,59,chc,ivc,domestic,9
1478366025799763409,1485906107,20170201,hj5yqh,/vbook/actions/bookingconfirmation,65,chc,akl,domestic,17
1478417097181984900,1485904824,20170201,38h6wh,/vbook/actions/bookingconfirmation,55,wlg,nan,pacific,186
1485402204383819081,1485921766,20170201,apvalh,/vbook/actions/bookingconfirmation,61,chc,akl,domestic,30
1485600941117039926,1485893507,20170201,ilecfh,/vbook/actions/bookingconfirmation,57,npe,akl,domestic,16
1487646277613159277,1485868717,20170201,2av4bh,/vbook/actions/bookingconfirmation,52,dud,syd,tasman,19
1487737764684205996,1485922019,20170201,yfdunh,/vbook/actions/bookingconfirmation,95,wlg,chc,domestic,68
1487737764684205996,1485926008,20170201,2j4p6h,/vbook/actions/bookingconfirmation,41,wlg,chc,domestic,68
1488017989714079302,1485925182,20170201,nrqvyh,/vbook/actions/bookingconfirmation,82,akl,wlg,domestic,23
1488017989714079302,1485925182,20170201,nrsejh,/vbook/actions/bookingconfirmation,117,akl,wlg,domestic,23
1488531753839051677,1485944893,20170201,3xsj2h,/vbook/actions/bookingconfirmation,67,akl,rar,pacific,33
1490606274551088848,1485939072,20170201,lrwanh,/vbook/actions/bookingconfirmation,78,chc,tuo,domestic,132
1492184644995502671,1485936754,20170201,umjs6h,/vbook/actions/bookingconfirmation,56,bhe,chc,domestic,24
1494939269428657474,1485905454,20170201,38pubh,/vbook/actions/bookingconfirmation,58,wlg,nsn,domestic,20
1494939269428657474,1485905454,20170201,6hvljh,/vbook/actions/bookingconfirmation,119,wlg,nsn,domestic,20
1495195245264717581,1485940317,20170201,qlz2wh,/vbook/actions/bookingconfirmation,79,nsn,chc,domestic,17
1498879773138261309,1485894265,20170201,e6yqyh,/vbook/actions/bookingconfirmation,68,hlz,wlg,domestic,70
1498879773138261309,1485894265,20170201,d5qmbh,/vbook/actions/bookingconfirmation,122,hlz,wlg,domestic,70
1499438574162727753,1485927546,20170201,yfvifh,/vbook/actions/bookingconfirmation,30,gis,wlg,domestic,72
1500043494545358451,1485930728,20170201,ztwmbh,/vbook/actions/mobi/bookingconfirmation,17,wlg,chc,domestic,7
1500936293701474230,1485920181,20170201,4muufh,/vbook/actions/bookingconfirmation,78,wlg,akl,domestic,28
1502158151767224334,1485922944,20170201,3rdpyh,/vbook/actions/bookingconfirmation,223,akl,apw,pacific,3
1504221187768654131,1485904180,20170201,wxc3hh,/vbook/actions/bookingconfirmation,65,nsn,chc,domestic,249
1505660693302580912,1485937264,20170201,cbj5uh,/vbook/actions/bookingconfirmation,2,gis,akl,domestic,12
1505757188332778951,1485895551,20170201,2dpjdh,/vbook/actions/bookingconfirmation,2,wlg,akl,domestic,2
1507305760220161898,1485932705,20170201,vvr3bh,/vbook/actions/bookingconfirmation,51,akl,pmr,domestic,44
1507920941302419226,1485935335,20170201,iw8yuh,/vbook/actions/bookingconfirmation,42,chc,nsn,domestic,9
1508592781576100755,1485898914,20170201,2d6qdh,/vbook/actions/bookingconfirmation,2,pmr,akl,domestic,15
1510899990697150749,1485923122,20170201,hnr6wh,/vbook/actions/bookingconfirmation,86,chc,cns,tasman,121
1510900441732526495,1485901128,20170201,2fmbqh,/vbook/actions/bookingconfirmation,55,chc,akl,domestic,99
1511238567329772238,1485902931,20170201,377byh,/vbook/actions/bookingconfirmation,4,akl,chc,domestic,73
1513116649108356839,1485892069,20170201,2ekn6h,/vbook/actions/bookingconfirmation,60,akl,apw,pacific,27
1513206328071370573,1485917209,20170201,qttmyh,/vbook/actions/bookingconfirmation,94,chc,akl,domestic,40
1515529974054617548,1485937694,20170201,ygru4h,/vbook/actions/mobi/purchasetickets,12,wlg,chc,domestic,31
1515652075671994266,1485916773,20170201,u47f8h,/vbook/actions/bookingconfirmation,32,akl,nan,pacific,4
1515969031373739993,1485926605,20170201,w6fayh,/vbook/actions/bookingconfirmation,76,akl,wlg,domestic,11
1515969031373739993,1485926605,20170201,6lalsh,/vbook/actions/bookingconfirmation,124,akl,wlg,domestic,12
1516289457459886509,1485896108,20170201,37e88h,/vbook/actions/bookingconfirmation,115,chc,wlg,domestic,51
1518889669315510010,1485910945,20170201,wydibh,/vbook/actions/bookingconfirmation,64,akl,nan,pacific,72
1518889669315510010,1485910945,20170201,fl6ulh,/vbook/actions/bookingconfirmation,128,akl,nan,pacific,157
1518889669315510010,1485910945,20170201,wylwhh,/vbook/actions/bookingconfirmation,212,akl,nan,pacific,241
1519960194209087450,1485897691,20170201,r2bw6h,/vbook/actions/bookingconfirmation,97,akl,chc,domestic,22
1520310066530268668,1485934784,20170201,8bwmdh,/vbook/actions/bookingconfirmation,65,akl,adl,tasman,16
1520562623460329404,1485941794,20170201,xppzbh,/vbook/actions/bookingconfirmation,39,wlg,zqn,domestic,33
1521521917329766192,1485937710,20170201,8b4suh,/vbook/actions/bookingconfirmation,178,chc,bne,tasman,114
1522415425112909322,1485919069,20170201,iqmkyh,/vbook/actions/bookingconfirmation,92,zqn,akl,domestic,2
1522415425112909322,1485919069,20170201,iqnrsh,/vbook/actions/bookingconfirmation,140,zqn,akl,domestic,9
1526206369442567614,1485918336,20170201,4mnjsh,/vbook/actions/bookingconfirmation,102,chc,akl,domestic,75
1526369556719378963,1485929891,20170201,aq2zyh,/vbook/actions/mobi/purchasetickets,11,chc,wlg,domestic,37
1527661899460023842,1485912236,20170201,6i2wfh,/vbook/actions/bookingconfirmation,115,chc,chc,domestic,22
1528353303334817068,1485901100,20170201,img3sh,/vbook/actions/bookingconfirmation,117,wlg,hba,tasman,1
1528871830411031658,1485897079,20170201,uzvfbh,/vbook/actions/bookingconfirmation,72,wlg,akl,domestic,50
1529777222412030922,1485935136,20170201,jfdjhh,/vbook/actions/bookingconfirmation,69,akl,mel,tasman,71
1530032747216697743,1485896079,20170201,2exzhh,/vbook/actions/mobi/purchasetickets,15,wlg,akl,domestic,15
1530046314950059299,1485921009,20170201,w5lg6h,/vbook/actions/bookingconfirmation,66,akl,chc,domestic,14
1536404923864698808,1485924571,20170201,qussqh,/vbook/actions/mobi/purchasetickets,24,npe,chc,domestic,85
1539883366377060091,1485883428,20170201,fhmcwh,/vbook/actions/bookingconfirmation,42,wlg,yvr,long haul,86
1540703988600610912,1485910558,20170201,mn7r6h,/vbook/actions/bookingconfirmation,4,chc,akl,domestic,45
1543931089587261619,1485899570,20170201,d6g2jh,/vbook/actions/bookingconfirmation,91,akl,cns,tasman,113
1544313148282820060,1485891976,20170201,2ebzlh,/vbook/actions/bookingconfirmation,45,wlg,mel,tasman,51
1546696223888617520,1485903700,20170201,6hjejh,/vbook/actions/bookingconfirmation,59,pmr,akl,domestic,27
1547517473155968397,1485908012,20170201,epbyuh,/vbook/actions/mobi/purchasetickets,44,chc,npe,domestic,7
1547517473155968397,1485925180,20170201,3qw3sh,/vbook/actions/mobi/purchasetickets,11,wlg,chc,domestic,11
1547975200716233669,1485896157,20170201,ilppqh,/vbook/actions/bookingconfirmation,20,zqn,akl,domestic,1
1548221495615578566,1485895545,20170201,37crbh,/vbook/actions/bookingconfirmation,122,akl,hkk,domestic,53
1548228011084378243,1485933698,20170201,w67lyh,/vbook/actions/mobi/purchasetickets,22,akl,npe,domestic,5
1548540061942697697,1485931639,20170201,3rpvyh,/vbook/actions/bookingconfirmation,2,gis,akl,domestic,5
1549522703195638432,1485931232,20170201,jevvuh,/vbook/actions/bookingconfirmation,2,chc,wlg,domestic,116
1551578493606744933,1485886313,20170201,3lblnh,/vbook/actions/bookingconfirmation,52,akl,gis,domestic,0
1554213520467400096,1485936031,20170201,lrp88h,/vbook/actions/reservationholdconfirmation,54,akl,npe,domestic,46
1554228836295422889,1485893165,20170201,ilcqdh,/vbook/actions/bookingconfirmation,59,chc,bhe,domestic,14
1554480680317313685,1485891266,20170201,7r6fsh,/vbook/actions/bookingconfirmation,53,akl,akl,tasman,6
1554480680317313685,1485891266,20170201,filauh,/vbook/actions/bookingconfirmation,104,akl,akl,tasman,6
1558192051752902009,1485938041,20170201,2twt2h,/vbook/actions/mobi/purchasetickets,12,akl,chc,domestic,3
1560959140236276404,1485889874,20170201,tj3z8h,/vbook/actions/bookingconfirmation,80,wlg,wre,domestic,6
1560959140236276404,1485916685,20170201,2idg2h,/vbook/actions/bookingconfirmation,49,wlg,npe,domestic,1
1561793454826878815,1485904525,20170201,fkn5uh,/vbook/actions/bookingconfirmation,102,akl,zqn,domestic,229
1562579489677335886,1485902496,20170201,hjmqhh,/vbook/actions/mobi/bookingconfirmation,1,akl,zqn,domestic,13
1563053843061740522,1485924167,20170201,ivvl4h,/vbook/actions/bookingconfirmation,2,wlg,nan,pacific,213
1563789991861470413,1485942602,20170201,mzhkjh,/vbook/actions/bookingconfirmation,57,chc,akl,domestic,3
1566070241544378061,1485925833,20170201,2j4qqh,/vbook/actions/bookingconfirmation,52,wlg,mel,tasman,4
1566796000823181737,1485930921,20170201,iwqkyh,/vbook/actions/mobi/purchasetickets,16,wlg,dud,domestic,6
1568453733645394977,1485939745,20170201,lrwe4h,/vbook/actions/bookingconfirmation,43,wlg,akl,domestic,22
1569522862674219348,1485901791,20170201,r4hf2h,/vbook/actions/bookingconfirmation,86,akl,syd,tasman,69
1572171139509200803,1485925909,20170201,3q47sh,/vbook/actions/bookingconfirmation,39,wlg,akl,domestic,1
1572211971750139394,1485903310,20170201,atyzfh,/vbook/actions/bookingconfirmation,47,akl,npe,domestic,6
1572720500174367703,1485937165,20170201,w7gu6h,/vbook/actions/bookingconfirmation,52,trg,chc,domestic,30
1575910501245429702,1485911538,20170201,6il46h,/vbook/actions/bookingconfirmation,55,chc,wlg,domestic,6
1577226191461022257,1485862903,20170201,agz86h,/vbook/actions/bookingconfirmation,70,chc,npe,domestic,33
1577626594080575510,1485860484,20170201,e3qydh,/vbook/actions/mobi/bookingconfirmation,1,akl,wlg,domestic,16
1577831047407498559,1485901025,20170201,7td2wh,/vbook/actions/mobi/review,9,akl,chc,domestic,14
1580559618652248578,1485904174,20170201,enpiqh,/vbook/actions/bookingconfirmation,57,akl,syd,tasman,11
1582487891470464847,1485942062,20170201,zu67jh,/vbook/actions/bookingconfirmation,80,trg,wlg,domestic,37
1583579234017645797,1485914763,20170201,4a7nwh,/vbook/actions/bookingconfirmation,67,npe,akl,domestic,4
1585474203666812750,1485910897,20170201,ja5gnh,/vbook/actions/bookingconfirmation,64,akl,rot,domestic,8
1587507728870208621,1485902086,20170201,u2kyuh,/vbook/actions/bookingconfirmation,46,chc,akl,domestic,16
1587570637369380977,1485899272,20170201,akzddh,/vbook/actions/bookingconfirmation,58,akl,dud,domestic,107
1587570637369380977,1485899272,20170201,q8rdnh,/vbook/actions/bookingconfirmation,107,zqn,akl,domestic,121
1587570637369380977,1485899272,20170201,q8ssjh,/vbook/actions/bookingconfirmation,155,akl,zqn,domestic,117
1588831996226606354,1485909748,20170201,76r5bh,/vbook/actions/bookingconfirmation,58,akl,npe,domestic,105
1588888363406016298,1485913898,20170201,av3xfh,/vbook/actions/mobi/bookingconfirmation,20,akl,syd,tasman,23
1589017783655567482,1485934916,20170201,fquqnh,/vbook/actions/bookingconfirmation,66,akl,nou,pacific,72
1591512738745427269,1485922715,20170201,apybsh,/vbook/actions/bookingconfirmation,42,akl,zqn,domestic,14
1591512738745427269,1485932905,20170201,ul6a6h,/vbook/actions/bookingconfirmation,49,akl,wlg,domestic,18
1592469790549783979,1485901677,20170201,372whh,/vbook/actions/bookingconfirmation,63,akl,chc,domestic,6
1593988654162622379,1485909315,20170201,jaw2nh,/vbook/actions/bookingconfirmation,63,akl,syd,tasman,37
1594153808579127192,1485937083,20170201,qlxcyh,/vbook/actions/bookingconfirmation,114,chc,npl,domestic,102
1594153808579127192,1485937083,20170201,yguabh,/vbook/actions/bookingconfirmation,154,npl,akl,domestic,100
1594497655097762853,1485941682,20170201,nkc4nh,/vbook/actions/bookingconfirmation,107,wlg,ool,tasman,30
1594716264647500570,1485935610,20170201,umkhsh,/vbook/actions/bookingconfirmation,116,wlg,rar,pacific,145
1594716264647500570,1485935610,20170201,qqjb4h,/vbook/actions/bookingconfirmation,175,rar,chc,pacific,151
1595387142661573740,1485903830,20170201,ybrk6h,/vbook/actions/bookingconfirmation,88,chc,ool,tasman,74
